patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,hm11_resemblance,hm11_resemblance_noliver,leaving_score,leaving_score_resid
IU_PDA_T11_patch-001385_22_50,IU_PDA_T11,22,50,0.6147947907447815,0.004018046427518129,-1.7526672217619854,-1.6647241085087134,0.0074089925534362,-0.6192893067213143
IU_PDA_T11_patch-001386_57_71,IU_PDA_T11,57,71,0.5099484920501709,0.0016077078180387616,9.9246775540059,10.177009045973547,0.0180916053996525,-0.1513097746258116
IU_PDA_T11_patch-001388_63_79,IU_PDA_T11,63,79,0.7134079337120056,2.9328850359888747e-05,5.457443116980123,5.750566739294459,-1.0959874401936311,-2.422914698526108
IU_PDA_T11_patch-001389_19_63,IU_PDA_T11,19,63,0.7675414681434631,4.188517414149828e-05,0.9988942267630904,1.156783391420848,1.8457689369780572,1.0108747661183133
IU_PDA_T11_patch-001390_31_87,IU_PDA_T11,31,87,0.7506604194641113,0.008688658475875854,0.23312907236181057,-0.22717611704390236,0.3427058016742094,-0.7903259667406038
IU_PDA_T11_patch-001394_65_69,IU_PDA_T11,65,69,0.5643125772476196,0.001986853778362274,10.33929446614472,10.4915854482157,0.2644803186694248,-0.0797947962876511
IU_PDA_T11_patch-001396_61_61,IU_PDA_T11,61,61,0.5922914147377014,5.690479520126246e-05,8.97397442754551,9.170745459162529,-0.18860136576676,-0.7661411049768642
IU_PDA_T11_patch-001402_37_91,IU_PDA_T11,37,91,0.7039028406143188,0.0022567822597920895,4.436280627461055,4.594768539703515,0.9605673442392142,0.1829426037755711
IU_PDA_T11_patch-001403_15_61,IU_PDA_T11,15,61,0.8121297359466553,6.47705455776304e-05,-5.282133615977527,-5.279273209510513,1.4172534059231512,0.2831383431134049
IU_PDA_T11_patch-001404_42_92,IU_PDA_T11,42,92,0.5954945087432861,5.611623782897368e-05,8.210492540192622,8.314898687824405,-0.1608266549324685,-0.7453944468681541
IU_PDA_T11_patch-001405_60_36,IU_PDA_T11,60,36,0.5901575684547424,3.890590596711263e-05,5.53103908819456,5.82693297106223,0.542281198934849,0.1545637212545365
IU_PDA_T11_patch-001408_21_17,IU_PDA_T11,21,17,0.641656756401062,4.017902028863318e-05,-1.594569944416525,-1.5987220546250098,1.0639154598375071,0.5817487434758701
IU_PDA_T11_patch-001409_63_69,IU_PDA_T11,63,69,0.7522369027137756,0.002811768790706992,3.7082303335871045,3.9211536944091936,2.8326336826034444,2.3079175217809285
IU_PDA_T11_patch-001411_15_91,IU_PDA_T11,15,91,0.7033971548080444,0.03306063637137413,-9.882237038705581,-10.487398179504334,-0.6327450699393083,-1.801814515005108
IU_PDA_T11_patch-001413_23_69,IU_PDA_T11,23,69,0.7405699491500854,0.006630314514040947,-11.512521234411706,-11.814762511051828,1.7955959699128567,1.0652661281359086
IU_PDA_T11_patch-001416_25_77,IU_PDA_T11,25,77,0.6536347270011902,4.1576062358217314e-05,-1.908227123637689,-1.8280024003013111,0.2796874385567337,-0.4481691300404738
IU_PDA_T11_patch-001417_20_54,IU_PDA_T11,20,54,0.8122046589851379,0.007111603859812021,-10.503828429532476,-10.62070247719697,1.2692046640898018,0.0981883567880325
IU_PDA_T11_patch-001421_44_46,IU_PDA_T11,44,46,0.5225279331207275,3.7447356589837e-05,7.516760768495567,7.692030479433742,1.8114147474746845,2.0305150564439063
IU_PDA_T11_patch-001427_65_71,IU_PDA_T11,65,71,0.5503105521202087,0.0030493326485157013,2.249131128474468,2.1473707096778,0.9399089935206963,0.8232213402144545
IU_PDA_T11_patch-001435_56_100,IU_PDA_T11,56,100,0.6300039291381836,0.007526945788413286,0.7034921070170321,0.5610935273831221,-0.7924163535101663,-1.6826696240314265
IU_PDA_T11_patch-001442_30_100,IU_PDA_T11,30,100,0.6411142349243164,4.764312325278297e-05,-11.183764355414851,-11.316229463039145,0.5850424014073043,-0.0130802295727902
IU_PDA_T11_patch-001444_23_53,IU_PDA_T11,23,53,0.7157482504844666,0.006410878151655197,-3.0570464821621766,-3.096677898558524,0.1063629332806218,-0.9336649150663896
IU_PDA_T11_patch-001448_28_96,IU_PDA_T11,28,96,0.645697832107544,4.4954333134228364e-05,-8.209918852225275,-8.274193117467991,2.454089527435225,2.297850005659515
IU_PDA_T11_patch-001450_59_75,IU_PDA_T11,59,75,0.529573917388916,3.917350113624707e-05,4.246522528866728,4.455092826191182,-0.0947318969017263,-0.3771111237007382
IU_PDA_T11_patch-001465_12_40,IU_PDA_T11,12,40,0.5148050785064697,6.354214565362781e-05,-11.671698186550447,-11.976366959229972,-1.7101592462703878,-2.3275957679341746
IU_PDA_T11_patch-001471_29_83,IU_PDA_T11,29,83,0.8345366716384888,4.520075526670553e-05,-5.911507969925472,-5.848824630789483,-0.3200654718974277,-1.980561694470372
IU_PDA_T11_patch-001479_65_41,IU_PDA_T11,65,41,0.5154188275337219,5.9465783124323934e-05,6.344848377563149,6.561355663687036,-0.4294552695102795,-0.7331475195424623
IU_PDA_T11_patch-001481_27_89,IU_PDA_T11,27,89,0.6744885444641113,0.01117929257452488,-5.9763326625774935,-5.989390372138149,0.9003587595318274,0.2354118981658109
IU_PDA_T11_patch-001482_63_31,IU_PDA_T11,63,31,0.518974244594574,3.863710298901424e-05,4.373768619620958,4.608013169804867,1.930009176250587,2.1938192541059154
IU_PDA_T11_patch-001488_70_30,IU_PDA_T11,70,30,0.5518615245819092,0.0015384575817734003,6.102126169166808,6.31329646817153,2.492883940866687,2.753142571180278
IU_PDA_T11_patch-001489_49_43,IU_PDA_T11,49,43,0.5214430093765259,4.0302493289345875e-05,8.871044299392425,9.007388760181497,0.1203161130069048,-0.0736751463949652
IU_PDA_T11_patch-001490_63_71,IU_PDA_T11,63,71,0.6100658774375916,4.0834365790942684e-05,4.469611041229859,4.4626094905924685,0.8623839798361445,0.4674190373316877
IU_PDA_T11_patch-001498_68_8,IU_PDA_T11,68,8,0.5028819441795349,5.508289177669212e-05,-10.433766721843673,-10.549034241240015,0.3693876010593639,0.3174195722413901
IU_PDA_T11_patch-001500_39_89,IU_PDA_T11,39,89,0.8497946262359619,2.96677590085892e-05,1.266629257770358,1.3446002898547786,0.5431678536016896,-0.9702262173577564
IU_PDA_T11_patch-001502_45_45,IU_PDA_T11,45,45,0.5022441148757935,5.6559765653219074e-05,8.229193078846889,8.459322296781373,0.7309932863959386,0.7711280490317544
IU_PDA_T11_patch-001505_48_60,IU_PDA_T11,48,60,0.5023586750030518,0.002135769696906209,6.900461815670044,6.918187287556812,0.5725859056802252,0.5730883756566868
IU_PDA_T11_patch-001510_19_91,IU_PDA_T11,19,91,0.8202457427978516,3.1117815524339676e-05,-10.07985740089272,-10.187009712321299,0.4412411716032249,-0.9691981040307944
IU_PDA_T11_patch-001512_34_100,IU_PDA_T11,34,100,0.6860978603363037,0.0026884153485298157,-1.5039510398669311,-1.4016680850189007,1.709370414017445,1.1939519433943038
IU_PDA_T11_patch-001513_17_89,IU_PDA_T11,17,89,0.7584981322288513,4.0807994082570076e-05,-10.652619016909982,-10.753820031146159,0.9042452177896848,-0.1240424293327695
IU_PDA_T11_patch-001514_62_36,IU_PDA_T11,62,36,0.5318505764007568,5.863017577212304e-05,4.891061187706409,5.127194883801612,0.8955282477049124,0.8479262902830252
IU_PDA_T11_patch-001515_30_56,IU_PDA_T11,30,56,0.7605434656143188,4.174028799752705e-05,1.510170143123156,1.5773652758170709,1.410304751211112,0.4981727780848258
IU_PDA_T11_patch-001517_27_95,IU_PDA_T11,27,95,0.5841440558433533,0.010220514610409737,-9.422767429747156,-9.514852543298502,1.0980620955648002,0.8737308093755121
IU_PDA_T11_patch-001528_57_33,IU_PDA_T11,57,33,0.5520012974739075,4.00526296289172e-05,7.6821838425825115,7.906504237974299,0.0465477192057469,-0.2981820817415711
IU_PDA_T11_patch-001530_23_17,IU_PDA_T11,23,17,0.640544593334198,6.232874147826806e-05,0.010668785170763868,0.13489415626233003,0.9010960851830956,0.3835266545800937
IU_PDA_T11_patch-001539_20_30,IU_PDA_T11,20,30,0.7256419062614441,4.488882768782787e-05,-6.961329659686561,-6.996973537528044,0.2342002782260377,-0.8171476314787918
