patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,caf_frac,leaving_score,leaving_score_resid,pred_raw,pred_resid,pred_raw_smooth,pred_resid_smooth,predictor
IU_PDA_T3_patch-002326_20_108,IU_PDA_T3,20,108,0.1847058236598968,3.7491994589800015e-05,0.5016946196556091,-0.1060482927867382,-0.5601632701673731,0.4011741578578949,0.28624388575553894,0.02057893672359309,0.018056428326027735,bridge128
IU_PDA_T3_patch-002327_27_31,IU_PDA_T3,27,31,0.0753930583596229,3.5969798773294315e-05,0.5993790626525879,-0.2758506878327029,-1.0984475054399627,0.02702181786298752,-0.24048371613025665,0.012158713170460292,-0.1722620114950197,bridge128
IU_PDA_T3_patch-002328_12_8,IU_PDA_T3,12,8,0.1684834659099578,3.701309105963446e-05,0.305869311094284,-1.746715384534928,-1.5273586846257972,-1.5538464784622192,-1.0515121221542358,-1.284864489521299,-0.9213802899633136,bridge128
IU_PDA_T3_patch-002329_2_50,IU_PDA_T3,2,50,0.5218673944473267,2.584125832072459e-05,0.3446440696716308,0.452333255490021,0.2756418571472626,0.015756331384181976,0.12176477164030075,-0.28743915259838104,-0.12213942781090736,bridge128
IU_PDA_T3_patch-002330_40_114,IU_PDA_T3,40,114,0.4643585085868835,3.8969898014329374e-05,0.3137950003147125,1.2811384931070304,1.7147516768986335,0.134501650929451,0.2191297709941864,-0.033859074115753174,0.1716109343937465,bridge128
IU_PDA_T3_patch-002331_16_120,IU_PDA_T3,16,120,0.4221669435501098,2.584508365544025e-05,0.4289029240608215,0.628143083158047,0.2553937463352294,-0.20808380842208862,0.09399177134037018,-0.17398406990936824,-0.049192641994782856,bridge128
IU_PDA_T3_patch-002332_55_23,IU_PDA_T3,55,23,3.77333999495022e-05,0.0018826149171218,0.4249604940414428,-0.3500072307168634,0.0471140774428816,-0.2416968047618866,-0.16922558844089508,-0.2728997965653737,-0.1405140534043312,bridge128
IU_PDA_T3_patch-002333_63_107,IU_PDA_T3,63,107,0.139932632446289,5.223908010520972e-05,0.4169109761714935,1.070152187622021,1.6359471657932183,-0.23542460799217224,0.10155608505010605,-0.11241785656394702,0.03856434992381504,bridge128
IU_PDA_T3_patch-002334_65_41,IU_PDA_T3,65,41,5.944605800323188e-05,5.944605436525308e-05,0.2499438226222992,0.453329686018144,2.176118448856804,0.013513616286218166,-0.23313070833683014,0.21225513823862588,-0.0493329790021692,bridge128
IU_PDA_T3_patch-002335_11_33,IU_PDA_T3,11,33,0.1816191673278808,2.816170672303997e-05,0.6445139050483704,0.2274333862090538,-0.9691787844263464,-0.20502327382564545,-0.47162362933158875,-0.2135520674554365,-0.3416426958782332,bridge128
IU_PDA_T3_patch-002336_20_122,IU_PDA_T3,20,122,0.5857219099998474,2.5913144781952724e-05,0.2609614729881286,-0.1446852715693578,-0.1787762813263169,-0.5402789115905762,-0.19946366548538208,-0.4243233778647014,-0.14945160331470625,bridge128
IU_PDA_T3_patch-002337_6_126,IU_PDA_T3,6,126,0.1117482483386993,2.743964250839781e-05,0.687843918800354,0.7720153107571569,-0.3258802407369399,0.43321630358695984,0.13516288995742798,0.17591093356410661,-0.02974118913213412,bridge128
IU_PDA_T3_patch-002338_27_89,IU_PDA_T3,27,89,0.2839022874832153,0.0012624569935724,0.4798625707626343,0.7842728984537526,0.5079866125838678,0.5426885485649109,0.5661852955818176,0.11596881172486714,0.13433233169572695,bridge128
IU_PDA_T3_patch-002339_63_31,IU_PDA_T3,63,31,5.479965329868719e-05,5.479965329868719e-05,0.2130681872367859,-0.8833458171691141,0.6140526506793706,0.1266464740037918,0.16086038947105408,-0.14392804141555512,-0.17577592416533402,bridge128
IU_PDA_T3_patch-002340_12_68,IU_PDA_T3,12,68,0.4105358719825744,3.815035233856179e-05,0.417601615190506,1.0766554176207548,0.9520386370917568,-0.6380575895309448,-0.14225053787231445,-0.1488851723926408,0.01880961869444166,bridge128
IU_PDA_T3_patch-002341_67_67,IU_PDA_T3,67,67,7.749145879643038e-05,7.749147334834561e-05,0.0681003630161285,-1.0344917261751991,1.2872798261309035,-0.6726928353309631,-0.605435311794281,-0.5683002408061709,-0.45454205040420803,bridge128
