sample,hepatocyte_frac,tumor_frac
IU_PDA_HM11,0.019718578085303307,0.23218676447868347
IU_PDA_HM11,0.02129245549440384,0.2783970832824707
IU_PDA_HM11,0.013288767077028751,0.4414432644844055
IU_PDA_HM11,0.03350164741277695,0.3567253649234772
IU_PDA_HM11,0.07185293734073639,0.47000089287757874
IU_PDA_HM11,0.027308989316225052,0.38228586316108704
IU_PDA_HM11,0.4022314250469208,0.1303493231534958
IU_PDA_HM11,0.02230197750031948,0.1903437376022339
IU_PDA_HM11,0.6033786535263062,0.04670557752251625
IU_PDA_HM11,0.014479017816483974,0.31004977226257324
IU_PDA_HM11,0.03791581839323044,0.1948332041501999
IU_PDA_HM11,0.010227957740426064,0.3438299894332886
IU_PDA_HM11,0.3200576901435852,0.15867097675800323
IU_PDA_HM11,0.02560701034963131,0.3107626438140869
IU_PDA_HM11,0.02483995258808136,0.2913358509540558
IU_PDA_HM11,0.08307415246963501,0.2124916911125183
IU_PDA_HM11,0.0035917016211897135,0.14248715341091156
IU_PDA_HM11,0.11959867924451828,0.1640041321516037
IU_PDA_HM11,0.04921068251132965,0.24380524456501007
IU_PDA_HM11,0.0848742201924324,0.24863344430923462
IU_PDA_HM11,0.08646049350500107,0.32438144087791443
IU_PDA_HM11,0.22126434743404388,0.22806668281555176
IU_PDA_HM11,0.4045321047306061,0.12518785893917084
IU_PDA_HM11,0.011591020971536636,0.22667823731899261
IU_PDA_HM11,0.003621467621996999,0.2068079262971878
IU_PDA_HM11,0.20936183631420135,0.20993931591510773
IU_PDA_HM11,0.7146779894828796,0.05025513842701912
IU_PDA_HM11,0.01710054837167263,0.4697142541408539
IU_PDA_HM11,0.19939099252223969,0.12754127383232117
IU_PDA_HM11,0.01793193630874157,0.17742983996868134
IU_PDA_HM11,0.01755411922931671,0.2822006344795227
IU_PDA_HM11,0.12295572459697723,0.26980331540107727
IU_PDA_HM11,0.015339883044362068,0.5319141745567322
IU_PDA_HM11,0.07863625884056091,0.26236987113952637
IU_PDA_HM11,0.043278973549604416,0.3312123119831085
IU_PDA_HM11,0.02379155531525612,0.18179723620414734
IU_PDA_HM11,0.3592257797718048,0.09154597669839859
IU_PDA_HM11,0.04402929171919823,0.22019805014133453
IU_PDA_HM11,0.013026081956923008,0.2475665658712387
IU_PDA_HM11,0.14007171988487244,0.3249541223049164
IU_PDA_HM11,0.33189746737480164,0.09781314432621002
IU_PDA_HM11,0.006127071566879749,0.42232754826545715
IU_PDA_HM11,0.09723033010959625,0.20111589133739471
