patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,caf_frac,leaving_score,leaving_score_resid,pred_raw,pred_resid,pred_raw_smooth,pred_resid_smooth,predictor
IU_PDA_T11_patch-001221_72_28,IU_PDA_T11,72,28,0.5179815292358398,5.821600279887207e-05,0.0287151075899601,0.4182824026544628,0.3129159724027208,-0.26759350299835205,-0.23550261557102203,0.194134316274098,0.007604858571929591,bridge128
IU_PDA_T11_patch-001222_63_59,IU_PDA_T11,63,59,0.3857743144035339,0.0013520477805286,0.0048604044131934,-0.126809051262945,0.2064625146204506,0.07547321915626526,0.15457755327224731,-0.0110898885343756,0.018098720216325352,bridge128
IU_PDA_T11_patch-001223_45_17,IU_PDA_T11,45,17,0.3532651662826538,4.02536679757759e-05,0.0609357915818691,-0.3732321729849108,0.0401324141217043,-0.377510130405426,-0.4956618547439575,-0.20321286150387355,-0.21059867207493102,bridge128
IU_PDA_T11_patch-001224_52_62,IU_PDA_T11,52,62,0.4720630347728729,5.510130722541362e-05,0.0103535521775484,0.6724252118816952,0.828968249889522,0.21206629276275635,0.16751177608966827,-0.044901687119688304,0.10601396027154156,bridge128
IU_PDA_T11_patch-001225_70_64,IU_PDA_T11,70,64,0.4568713307380676,0.0001695981627563,0.0001507017586845,-0.0947786042649449,-0.0619003309373314,-0.4211811423301697,-0.1949853003025055,-0.1213847068803651,-0.09958106332591601,bridge128
IU_PDA_T11_patch-001226_36_82,IU_PDA_T11,36,82,0.7258079051971436,0.0074768685735762,5.931737905484624e-05,1.2019427814057744,0.3889617312627469,0.404858261346817,0.02158547006547451,0.3457198009959289,0.14995383471250534,bridge128
IU_PDA_T11_patch-001227_64_40,IU_PDA_T11,64,40,0.5039551854133606,5.35809485882055e-05,0.0184491388499736,0.0437527624506684,-0.0933193697930979,0.2983838617801666,0.16102509200572968,0.19548800800527846,0.12683315415467536,bridge128
IU_PDA_T11_patch-001228_63_85,IU_PDA_T11,63,85,0.5278835892677307,0.0101680420339107,0.00017889738956,-0.7924277847304224,-1.2398470706464202,0.11977136135101318,-0.04246558994054794,-0.03088881288255964,-0.0044302744790911674,bridge128
IU_PDA_T11_patch-001229_62_68,IU_PDA_T11,62,68,0.6779806613922119,3.9040936826495454e-05,0.005941673181951,0.2637450959683562,-0.5736243523171546,-0.166174054145813,-0.1631917804479599,-0.10145232606945294,-0.060520894293274195,bridge128
IU_PDA_T11_patch-001230_63_75,IU_PDA_T11,63,75,0.559512734413147,0.002094191731885,0.0034733247011899,0.7740774057653498,0.5765155064749605,0.6907641887664795,0.2831008732318878,-0.07153930834361485,0.0650005176929491,bridge128
IU_PDA_T11_patch-001231_73_59,IU_PDA_T11,73,59,0.384351909160614,0.0043045566417276,0.0468850769102573,-0.5421261411198682,-0.3052930526900055,-0.06528021395206451,0.048532236367464066,-0.32659862509795595,-0.041458648296871355,bridge128
IU_PDA_T11_patch-001232_16_30,IU_PDA_T11,16,30,0.5383386611938477,0.0132944285869598,0.0002436856157146,0.4065355514371421,0.2099898907967969,0.22660988569259644,0.1618758589029312,0.055393342627212405,-0.013524597277864814,bridge128
IU_PDA_T11_patch-001233_24_96,IU_PDA_T11,24,96,0.6876335740089417,0.0123242074623703,0.0001079318753909,1.5992692541923663,1.0499901176689148,0.6506741642951965,0.4759056270122528,0.5388078689575195,0.30889611691236496,bridge128
